Permit #,Establishment Name,Address,Date,Inspection Type,Food or Retail,Score,Violations,ScrapeDate,Page,Table,SourceFile,Category,Violation Code,Violation Explanation
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-11-06,REGULAR,RETAIL,92.0,11,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,11,Food obtained from approved source
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-11-06,REGULAR,RETAIL,92.0,14,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,14,"Required records, shellstock tags, parasite destruction"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-11-06,REGULAR,RETAIL,92.0,38,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-12-02,FOLLOWUP,RETAIL,90.0,1,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,1,"Person in charge present, demonstrates knowledge, and performs duties"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-12-02,FOLLOWUP,RETAIL,90.0,11,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,11,Food obtained from approved source
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-12-02,FOLLOWUP,RETAIL,90.0,13,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,13,"Food in good condition, safe, and unadulterated"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-12-02,FOLLOWUP,RETAIL,90.0,14,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,14,"Required records, shellstock tags, parasite destruction"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-12-02,FOLLOWUP,RETAIL,90.0,38,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-12-10,FOLLOWUP,RETAIL,97.0,38,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-12-10,FOLLOWUP,RETAIL,97.0,39,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2024-12-10,FOLLOWUP,RETAIL,97.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-02-24,REGULAR,RETAIL,85.0,1,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,1,"Person in charge present, demonstrates knowledge, and performs duties"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-02-24,REGULAR,RETAIL,85.0,5,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Employee Health,5,Response procedures for vomiting and diarrheal events
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-02-24,REGULAR,RETAIL,85.0,11,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,11,Food obtained from approved source
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-02-24,REGULAR,RETAIL,85.0,13,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,13,"Food in good condition, safe, and unadulterated"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-02-24,REGULAR,RETAIL,85.0,17,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-02-24,REGULAR,RETAIL,85.0,38,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-02-24,REGULAR,RETAIL,85.0,39,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-02-24,REGULAR,RETAIL,85.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-02-24,REGULAR,RETAIL,85.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-03-05,FOLLOWUP,RETAIL,90.0,6,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-03-05,FOLLOWUP,RETAIL,90.0,10,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-03-05,FOLLOWUP,RETAIL,90.0,13,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,13,"Food in good condition, safe, and unadulterated"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-03-05,FOLLOWUP,RETAIL,90.0,29,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-03-05,FOLLOWUP,RETAIL,90.0,34,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,34,Proper cooling methods used; adequate equipment for temperature control
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-03-05,FOLLOWUP,RETAIL,90.0,39,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-03-05,FOLLOWUP,RETAIL,90.0,51,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-03-12,FOLLOWUP,RETAIL,98.0,51,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,2025-03-12,FOLLOWUP,RETAIL,98.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
109972,SELMA'S CATERING - GINKGO TREE CAFE,720 HENRY CLAY BLVD,2024-08-05,REGULAR,FOOD,96.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
109972,SELMA'S CATERING - GINKGO TREE CAFE,720 HENRY CLAY BLVD,2024-08-05,REGULAR,FOOD,96.0,50,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
109972,SELMA'S CATERING - GINKGO TREE CAFE,720 HENRY CLAY BLVD,2024-08-05,REGULAR,FOOD,96.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
109972,SELMA'S CATERING - GINKGO TREE CAFE,720 HENRY CLAY BLVD,2024-08-05,REGULAR,RETAIL,100.0,,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
123265,SELMA'S CATERING AND EVENTS,720 HENRY CLAY BLVD,2024-08-05,REGULAR,FOOD,100.0,,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
123265,SELMA'S CATERING AND EVENTS,720 HENRY CLAY BLVD,2025-02-03,REGULAR,FOOD,95.0,39,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
123265,SELMA'S CATERING AND EVENTS,720 HENRY CLAY BLVD,2025-02-03,REGULAR,FOOD,95.0,45,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
123265,SELMA'S CATERING AND EVENTS,720 HENRY CLAY BLVD,2025-02-03,REGULAR,FOOD,95.0,50,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
123265,SELMA'S CATERING AND EVENTS,720 HENRY CLAY BLVD,2025-02-03,REGULAR,FOOD,95.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
123265,SELMA'S CATERING AND EVENTS,720 HENRY CLAY BLVD,2025-02-03,REGULAR,FOOD,95.0,57,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,57,Adequate ventilation and lighting
102276,SELTZER,115 W MAIN STREET,2025-01-02,REGULAR,FOOD,99.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
120622,SEOUL ASIAN MARKET,1085 E. NEW CIRCLE ROAD,2024-12-16,FOLLOWUP,RETAIL,97.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
120622,SEOUL ASIAN MARKET,1085 E. NEW CIRCLE ROAD,2024-12-16,FOLLOWUP,RETAIL,97.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
120622,SEOUL ASIAN MARKET,1085 E. NEW CIRCLE ROAD,2024-12-16,REGULAR,RETAIL,93.0,13,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,13,"Food in good condition, safe, and unadulterated"
120622,SEOUL ASIAN MARKET,1085 E. NEW CIRCLE ROAD,2024-12-16,REGULAR,RETAIL,93.0,25,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
120622,SEOUL ASIAN MARKET,1085 E. NEW CIRCLE ROAD,2024-12-16,REGULAR,RETAIL,93.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
120622,SEOUL ASIAN MARKET,1085 E. NEW CIRCLE ROAD,2024-12-16,REGULAR,RETAIL,93.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
110546,"SEQUEL FOOD SERVICES, LLC",428 SOUTHLAND DR,2024-10-28,REGULAR,FOOD,98.0,37,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
110546,"SEQUEL FOOD SERVICES, LLC",428 SOUTHLAND DR,2024-10-28,REGULAR,FOOD,98.0,49,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
110546,"SEQUEL FOOD SERVICES, LLC",428 SOUTHLAND DR,2025-05-19,REGULAR,FOOD,99.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
125198,SHAILY LLC,1925 JUSTICE DRIVE SUITE 170,2025-06-11,REGULAR,FOOD,100.0,,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
121677,SHAKE N CRAVE,535 S. UPPER STREET,2024-10-31,REGULAR,FOOD,98.0,17,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
121677,SHAKE N CRAVE,535 S. UPPER STREET,2024-10-31,REGULAR,FOOD,98.0,40,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
121677,SHAKE N CRAVE,535 S. UPPER STREET,2025-05-30,REGULAR,FOOD,99.0,44,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
101925,SHAKE SHACK,115 SUMMIT @ FRITZ FARM SUITE 110,2024-09-17,REGULAR,FOOD,99.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
101925,SHAKE SHACK,115 SUMMIT @ FRITZ FARM SUITE 110,2025-03-25,REGULAR,FOOD,99.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2024-09-05,REGULAR,FOOD,98.0,49,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2024-09-05,REGULAR,FOOD,98.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,3,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Employee Health,3,"Management, food employee and conditional employee; knowledge, responsibilities and reporting"
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,6,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,10,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,18,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,21,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,25,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,37,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,40,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,50,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-13,REGULAR,FOOD,82.0,53,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",53,Sewage and wastewater properly disposed
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-27,FOLLOWUP,FOOD,98.0,37,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
93523,SHAKEN BUBBLE,3401 NICHOLASVILLE RD,2025-05-27,FOLLOWUP,FOOD,98.0,43,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Postings and Compliance,43,Posted: Permit/Inspection/Hand washing
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2024-08-20,REGULAR,FOOD,88.0,6,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2024-08-20,REGULAR,FOOD,88.0,17,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2024-08-20,REGULAR,FOOD,88.0,18,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2024-08-20,REGULAR,FOOD,88.0,21,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2024-08-20,REGULAR,FOOD,88.0,44,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2024-08-20,REGULAR,FOOD,88.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2024-08-20,FOLLOWUP,FOOD,96.0,17,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2024-08-20,FOLLOWUP,FOOD,96.0,44,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2024-08-20,FOLLOWUP,FOOD,96.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,1,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,1,"Person in charge present, demonstrates knowledge, and performs duties"
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,6,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,8,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,8,Hands clean and properly washed
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,17,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,18,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,21,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,36,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,36,Approved thawing methods used
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,38,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,41,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,41,Wiping cloths: properly used and stored
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,48,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,50,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,56,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-04,REGULAR,FOOD,78.0,57,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,57,Adequate ventilation and lighting
119127,SHAKING SEAFOOD AND WINGS,3110 MAPLELEAF DRIVE,2025-03-18,FOLLOWUP,FOOD,100.0,,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
122041,SHANE'S SHACK,2323 WOODHILL DRIVE,2025-03-14,FOLLOWUP,FOOD,99.0,10,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
122041,SHANE'S SHACK,2323 WOODHILL DRIVE,2025-03-14,REGULAR,FOOD,94.0,10,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
122041,SHANE'S SHACK,2323 WOODHILL DRIVE,2025-03-14,REGULAR,FOOD,94.0,18,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
122041,SHANE'S SHACK,2323 WOODHILL DRIVE,2025-03-14,REGULAR,FOOD,94.0,29,2025-10-06,63,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
